id,label
566,9
567,9
568,99
569,99
570,9
571,5
572,5
573,5
574,5
575,5
576,5
577,13
578,5
579,99
580,5
581,5
582,9
583,5
584,5
585,9
586,99
587,5
588,99
589,5
590,5
591,9
592,5
593,5
594,9
595,5
596,5
597,5
598,9
599,5
600,5
601,99
602,5
603,99
604,5
605,5
606,9
607,99
608,5
609,5
610,3
611,99
612,5
613,5
614,5
615,99
616,99
617,5
618,3
619,7
620,7
621,99
622,7
623,7
624,9
625,99
626,7
627,99
628,99
629,7
630,7
631,99
632,99
633,5
634,5
635,9
636,9
637,99
638,5
639,5
640,99
641,99
642,9
643,9
644,8
645,3
646,5
647,5
648,3
649,3
650,3
651,3
652,3
653,14
654,0
655,3
656,3
657,5
658,9
659,0
660,3
661,9
662,3
663,9
664,9
665,3
666,3
667,3
668,3
669,3
670,3
671,5
672,99
673,3
674,3
675,3
676,3
677,9
678,8
679,0
680,99
681,9
682,99
683,99
684,1
685,14
686,12
687,14
688,5
689,5
690,1
691,99
692,7
693,7
694,99
695,5
696,5
697,99
698,99
699,99
700,99
701,9
702,9
703,5
704,5
705,5
706,5
707,99
708,99
709,7
710,99
711,3
712,99
713,99
714,99
715,99
716,99
717,99
718,5
719,99
720,5
721,5
722,9
723,5
724,99
725,7
726,3
727,9
728,99
729,0
730,99
731,5
732,5
733,5
734,5
735,5
736,10
737,99
738,99
739,3
740,3
741,99
742,99
743,99
744,99
745,99
746,99
747,99
748,99
749,2
750,9
751,9
752,3
753,9
754,9
755,9
756,15
757,99
758,99
759,9
760,5
761,9
762,5
763,99
764,99
765,99
766,9
767,7
768,99
769,99
770,4
771,99
772,5
773,9
774,9
775,9
776,9
777,99
778,9
779,5
780,9
781,9
782,9
783,99
784,99
785,5
786,9
787,3
788,5
789,5
790,5
791,3
792,3
793,5
794,7
795,7
796,9
797,5
798,5
799,9
800,99
801,5
802,7
803,9
804,99
805,9
806,5
807,5
808,4
809,8
810,7
811,5
812,99
813,5
814,7
815,8
816,9
817,99
818,9
819,9
820,7
821,9
822,5
823,9
824,99
825,9
826,9
827,7
828,99
829,9
830,7
831,5
832,99
833,9
834,3
835,9
836,9
837,99
838,9
839,9
840,9
841,4
842,9
843,99
844,9
845,9
846,5
847,9
848,99
849,5
850,5
851,9
852,99
853,99
854,9
855,5
856,9
857,5
858,9
859,9
860,99
861,7
862,99
863,99
864,5
865,7
866,99
867,99
868,3
869,99
870,99
871,15
872,99
873,99
874,99
875,99
876,15
877,1
878,7
879,99
880,99
881,99
882,99
883,99
884,15
885,15
886,5
887,9
888,5
889,9
890,5
891,9
892,9
893,5
894,5
895,7
896,9
897,5
898,9
899,9
900,5
901,1
902,5
903,5
904,9
905,4
906,9
907,5
908,99
909,5
910,5
911,99
912,5
913,5
914,5
915,99
916,5
917,5
918,5
919,9
920,99
921,7
922,99
923,99
924,99
925,5
926,7
927,99
928,4
929,99
930,99
931,99
932,99
933,99
934,99
935,99
936,5
937,5
938,5
939,5
940,5
941,5
942,5
943,10
944,9
945,9
946,10
947,9
948,9
949,9
950,9
951,9
952,9
953,9
954,9
955,10
956,9
957,10
958,99
959,4
960,4
961,5
962,5
963,5
964,99
965,2
966,2
967,2
968,10
969,9
970,9
971,9
972,9
973,9
974,9
975,9
976,9
977,9
978,9
979,9
980,9
981,9
982,9
983,9
984,9
985,9
986,9
987,5
988,3
989,4
990,9
991,15
992,9
993,9
994,9
995,9
996,9
997,9
998,9
999,99
1000,9
1001,9
1002,9
1003,9
1004,9
1005,9
1006,9
1007,9
1008,9
1009,9
1010,9
1011,9
1012,9
1013,9
1014,9
1015,9
1016,9
1017,9
1018,9
1019,9
1020,9
1021,9
1022,4
1023,9
1024,9
1025,9
1026,9
1027,9
1028,99
1029,9
1030,9
1031,4
1032,9
1033,9
1034,9
1035,9
1036,5
1037,4
1038,9
1039,9
1040,9
1041,9
1042,9
1043,9
1044,9
1045,9
1046,9
1047,9
1048,9
1049,9
1050,9
1051,4
1052,9
1053,9
1054,9
1055,9
1056,9
1057,4
1058,9
1059,9
1060,9
1061,9
1062,9
1063,9
1064,9
1065,9
1066,9
1067,9
1068,9
1069,9
1070,9
1071,15
1072,9
1073,5
1074,99
1075,9
1076,9
1077,9
1078,4
1079,9
1080,4
1081,9
1082,4
1083,4
1084,9
1085,4
1086,9
1087,4
1088,5
1089,9
1090,9
1091,9
1092,5
1093,5
1094,3
1095,9
1096,9
1097,9
1098,9
1099,9
1100,9
1101,4
1102,5
1103,3
1104,9
1105,9
1106,5
1107,3
1108,9
1109,9
1110,9
1111,5
1112,99
1113,99
1114,3
1115,5
1116,99
1117,3
1118,5
1119,3
1120,99
1121,99
1122,99
1123,99
1124,9
1125,7
1126,5
1127,99
1128,3
1129,99
1130,99
1131,99
1132,99
1133,99
1134,99
1135,9
1136,9
1137,3
1138,4
1139,4
1140,3
1141,9
1142,9
1143,5
1144,99
1145,99
1146,3
1147,4
1148,9
1149,9
1150,9
1151,9
1152,9
1153,9
1154,9
1155,9
1156,9
1157,9
1158,4
1159,5
1160,15
1161,99
1162,4
1163,5
1164,9
1165,9
1166,9
1167,9
1168,9
1169,9
1170,9
1171,9
1172,9
1173,9
1174,9
1175,9
1176,9
1177,9
1178,5
1179,3
1180,4
1181,9
1182,99
1183,13
1184,5
1185,5
1186,15
1187,99
1188,9
1189,9
1190,4
1191,99
1192,99
1193,9
1194,9
1195,5
1196,4
1197,4
1198,5
1199,3
1200,9
1201,9
1202,9
1203,4
1204,9
1205,4
1206,99
1207,9
1208,9
1209,4
1210,4
1211,4
1212,9
1213,9
1214,9
1215,9
1216,5
1217,9
1218,9
1219,9
1220,9
1221,9
1222,9
1223,4
1224,9
1225,9
1226,9
1227,9
1228,9
1229,9
1230,5
1231,3
1232,99
1233,99
1234,4
1235,9
1236,9
1237,9
1238,4
1239,9
1240,9
1241,9
1242,9
1243,9
1244,9
1245,9
1246,3
1247,99
1248,4
1249,4
1250,7
1251,9
1252,9
1253,9
1254,9
1255,9
1256,9
1257,9
1258,9
1259,9
1260,9
1261,9
1262,9
1263,9
1264,9
1265,9
1266,3
1267,99
1268,3
1269,99
1270,4
1271,9
1272,9
1273,9
1274,9
1275,9
1276,9
1277,9
1278,9
1279,9
1280,9
1281,9
1282,9
1283,9
1284,9
1285,9
1286,9
1287,8
1288,8
1289,9
1290,99
1291,4
1292,5
1293,9
1294,9
1295,9
1296,9
1297,9
1298,9
1299,9
1300,9
1301,9
1302,9
1303,9
1304,9
1305,9
1306,9
1307,9
1308,9
1309,9
1310,9
1311,9
1312,9
1313,9
1314,9
1315,4
1316,9
1317,99
1318,15
1319,3
1320,9
1321,9
1322,3
1323,99
1324,5
1325,99
1326,5
1327,9
1328,3
1329,9
1330,5
1331,4
1332,9
1333,9
1334,7
1335,8
1336,9
1337,9
1338,99
1339,9
1340,4
1341,4
1342,9
1343,8
1344,9
1345,9
1346,9
1347,9
1348,9
1349,9
1350,9
1351,9
1352,9
1353,9
1354,9
1355,9
1356,9
1357,9
1358,9
1359,9
1360,9
1361,9
1362,9
1363,9
1364,9
1365,99
1366,99
1367,4
1368,9
1369,9
1370,15
1371,4
1372,99
1373,5
1374,5
1375,4
1376,9
1377,4
1378,9
1379,9
1380,9
1381,9
1382,9
1383,9
1384,9
1385,5
1386,5
1387,9
1388,5
1389,9
1390,9
1391,99
1392,9
1393,9
1394,9
1395,4
1396,9
1397,9
1398,9
1399,9
1400,9
1401,9
1402,9
1403,9
1404,9
1405,9
1406,9
1407,9
1408,9
1409,9
1410,99
1411,9
1412,9
1413,99
1414,99
1415,4
1416,9
1417,9
1418,7
1419,15
1420,5
1421,9
1422,7
1423,5
1424,15
1425,99
1426,15
1427,9
1428,9
1429,9
1430,9
1431,9
1432,15
1433,15
1434,9
1435,9
1436,15
1437,9
1438,4
1439,4
1440,9
1441,99
1442,99
1443,99
1444,99
1445,4
1446,4
1447,4
1448,9
1449,99
1450,9
1451,4
1452,99
1453,99
1454,4
1455,9
1456,5
1457,9
1458,9
1459,9
1460,4
1461,9
1462,9
1463,9
1464,9
1465,9
1466,9
1467,4
1468,3
1469,3
1470,9
1471,9
1472,9
1473,9
1474,9
1475,9
1476,9
1477,9
1478,9
1479,9
1480,9
1481,9
1482,9
1483,9
1484,9
1485,4
1486,9
1487,9
1488,9
1489,9
1490,9
1491,4
1492,9
1493,9
1494,4
1495,9
1496,99
1497,9
1498,9
1499,9
1500,9
1501,9
1502,9
1503,9
1504,5
1505,99
1506,9
1507,5
1508,7
1509,9
1510,9
1511,2
1512,5
1513,4
1514,9
1515,4
1516,9
1517,5
1518,5
1519,9
1520,7
1521,9
1522,2
1523,9
1524,9
1525,9
1526,9
1527,9
1528,5
1529,9
1530,9
1531,8
1532,9
1533,9
1534,99
1535,4
1536,3
1537,9
1538,15
1539,99
1540,99
1541,9
1542,15
1543,4
1544,9
1545,4
1546,5
1547,99
1548,5
1549,9
1550,4
1551,9
1552,4
1553,9
1554,9
1555,9
1556,9
1557,15
1558,15
1559,9
1560,9
1561,4
1562,7
1563,9
1564,4
1565,15
1566,9
1567,4
1568,99
1569,15
1570,15
1571,4
1572,15
1573,4
1574,9
1575,4
1576,9
1577,3
1578,5
1579,99
1580,4
1581,4
1582,5
1583,4
1584,4
1585,9
1586,99
1587,9
1588,7
1589,9
1590,4
1591,9
1592,9
1593,5
1594,5
1595,15
1596,9
1597,9
1598,9
1599,9
1600,4
1601,99
1602,13
1603,4
1604,5
1605,15
1606,99
1607,9
1608,4
1609,4
1610,5
1611,4
1612,9
1613,99
1614,15
1615,4
1616,9
1617,9
1618,9
1619,5
1620,99
1621,4
1622,5
1623,5
1624,4
1625,9
1626,9
1627,9
1628,9
1629,9
1630,9
1631,9
1632,9
1633,9
1634,4
1635,9
1636,4
1637,99
1638,4
1639,5
1640,4
1641,5
1642,99
1643,15
1644,4
1645,4
1646,5
1647,4
1648,5
1649,4
1650,9
1651,9
1652,9
1653,9
1654,9
1655,9
1656,9
1657,9
1658,9
1659,9
1660,9
1661,9
1662,9
1663,9
1664,9
1665,9
1666,99
1667,99
1668,9
1669,4
1670,4
1671,4
1672,9
1673,4
1674,4
1675,99
1676,5
1677,5
1678,99
1679,99
1680,9
1681,5
1682,99
1683,99
1684,4
1685,9
1686,9
1687,7
1688,99
1689,4
1690,4
1691,4
1692,9
1693,15
1694,4
1695,4
1696,4
1697,5
1698,4
1699,4
1700,4
1701,4
1702,4
1703,99
1704,99
1705,3
1706,9
1707,4
1708,10
1709,10
1710,10
1711,10
1712,10
1713,10
1714,10
1715,9
1716,9
1717,99
1718,9
1719,9
1720,9
1721,9
1722,9
1723,9
1724,9
1725,5
1726,9
1727,5
1728,9
1729,9
1730,9
1731,5
1732,5
1733,4
1734,15
1735,4
1736,99
1737,4
1738,4
1739,4
1740,4
1741,4
1742,4
1743,4
1744,4
1745,99
1746,9
1747,9
1748,1
1749,1
1750,1
1751,1
1752,1
1753,1
1754,1
1755,1
1756,1
1757,1
1758,1
1759,1
1760,1
1761,1
1762,1
1763,1
1764,9
1765,9
1766,9
1767,9
1768,5
1769,5
1770,4
1771,99
1772,4
1773,5
1774,1
1775,1
1776,1
1777,9
1778,9
1779,9
1780,9
1781,9
1782,9
1783,9
1784,10
1785,4
1786,8
1787,4
1788,9
1789,4
1790,4
1791,4
1792,99
1793,5
1794,5
1795,9
1796,9
1797,9
1798,4
1799,4
1800,5
1801,4
1802,4
1803,9
1804,4
1805,9
1806,9
1807,4
1808,4
1809,4
1810,4
1811,4
1812,9
1813,3
1814,5
1815,4
1816,4
1817,5
1818,5
1819,9
1820,99
1821,5
1822,9
1823,5
1824,5
1825,5
1826,4
1827,1
1828,1
1829,1
1830,9
1831,4
1832,10
1833,4
1834,9
1835,99
1836,9
1837,1
1838,9
1839,10
1840,10
1841,5
1842,4
1843,9
1844,9
1845,9
1846,5
1847,4
1848,5
1849,4
1850,4
1851,5
1852,9
1853,4
1854,1
1855,1
1856,1
1857,1
1858,1
1859,1
1860,1
1861,1
1862,1
1863,1
1864,1
1865,1
1866,1
1867,1
1868,1
1869,1
1870,1
1871,1
1872,9
1873,99
1874,5
1875,9
1876,4
1877,99
1878,3
1879,3
1880,4
1881,4
1882,5
1883,1
1884,99
1885,99
1886,99
1887,1
1888,1
1889,99
1890,99
1891,7
1892,3
1893,1
1894,1
1895,1
1896,99
1897,99
1898,9
1899,9
1900,4
1901,4
1902,9
1903,9
1904,9
1905,9
1906,4
1907,9
1908,4
1909,4
1910,4
1911,9
1912,99
1913,1
1914,4
1915,9
1916,15
1917,15
1918,15
1919,99
1920,15
1921,5
1922,99
1923,99
1924,99
1925,99
1926,99
1927,99
1928,99
1929,99
1930,99
1931,99
1932,99
1933,99
1934,99
1935,9
1936,4
1937,4
1938,99
1939,9
1940,9
1941,5
1942,9
1943,5
1944,99
1945,99
1946,5
1947,4
1948,5
1949,99
1950,99
1951,99
1952,99
1953,99
1954,99
1955,99
1956,99
1957,99
1958,99
1959,4
1960,9
1961,4
1962,99
1963,9
1964,4
1965,4
1966,4
1967,4
1968,4
1969,4
1970,9
1971,4
1972,9
1973,5
1974,5
1975,99
1976,9
1977,99
1978,99
1979,10
1980,99
1981,99
1982,99
1983,99
1984,4
1985,99
1986,99
1987,99
1988,99
1989,99
1990,99
1991,99
1992,99
1993,99
1994,99
1995,99
1996,99
1997,9
1998,4
1999,4
2000,99
2001,5
2002,4
2003,1
2004,1
2005,1
2006,1
2007,9
2008,10
2009,9
2010,10
2011,4
2012,10
2013,99
2014,9
2015,10
2016,5
2017,4
2018,9
2019,99
2020,7
2021,9
2022,5
2023,99
2024,5
2025,4
2026,4
2027,1
2028,1
2029,9
2030,1
2031,5
2032,9
2033,99
2034,99
2035,5
2036,9
2037,9
2038,4
2039,4
2040,9
2041,4
2042,10
2043,2
2044,9
2045,4
2046,8
2047,5
2048,99
2049,4
2050,4
2051,4
2052,99
2053,99
2054,99
2055,99
2056,99
2057,99
2058,5
2059,5
2060,7
2061,9
2062,10
2063,9
2064,10
2065,4
2066,4
2067,9
2068,4
2069,10
2070,99
2071,1
2072,99
2073,99
2074,99
2075,99
2076,3
2077,99
2078,99
2079,1
2080,3
2081,15
2082,99
2083,99
2084,99
2085,99
2086,4
2087,9
2088,4
2089,9
2090,4
2091,4
2092,4
2093,4
2094,4
2095,4
2096,9
2097,9
2098,9
2099,4
2100,5
2101,1
2102,1
2103,5
2104,4
2105,5
2106,4
2107,99
2108,99
2109,99
2110,99
2111,4
2112,9
2113,9
2114,4
2115,9
2116,9
2117,4
2118,4
2119,4
2120,9
2121,9
2122,9
2123,99
2124,4
2125,9
2126,5
2127,9
2128,9
2129,9
2130,99
2131,3
2132,7
2133,99
2134,3
2135,9
2136,4
2137,5
2138,4
2139,99
2140,4
2141,3
2142,4
2143,5
2144,5
2145,9
2146,4
2147,9
2148,99
2149,99
2150,4
2151,5
2152,9
2153,99
2154,4
2155,99
2156,99
2157,4
2158,5
2159,4
2160,4
2161,99
2162,1
2163,1
2164,4
2165,5
2166,5
2167,4
2168,9
2169,4
2170,9
2171,1
2172,9
2173,9
2174,9
2175,9
2176,4
2177,1
2178,4
2179,2
2180,5
2181,4
2182,4
2183,9
2184,4
2185,10
2186,99
2187,4
2188,5
2189,5
2190,5
2191,4
2192,4
2193,4
2194,4
2195,4
2196,4
2197,9
2198,9
2199,4
2200,4
2201,4
2202,4
2203,4
2204,99
2205,4
2206,4
2207,5
2208,4
2209,99
2210,5
2211,9
2212,99
2213,7
2214,99
2215,9
2216,8
2217,99
2218,4
2219,9
2220,9
2221,99
2222,99
2223,4
2224,4
2225,10
2226,4
2227,5
2228,5
2229,99
2230,4
2231,4
2232,99
2233,9
2234,4
2235,9
2236,9
2237,99
2238,99
2239,4
2240,4
2241,5
2242,7
2243,5
2244,5
2245,4
2246,4
2247,4
2248,5
2249,4
2250,4
2251,4
2252,5
2253,5
2254,99
2255,9
2256,9
2257,9
2258,9
2259,4
2260,4
2261,5
2262,9
2263,9
2264,4
2265,9
2266,9
2267,4
2268,4
2269,4
2270,4
2271,4
2272,5
2273,3
2274,4
2275,4
2276,99
2277,99
2278,99
2279,99
2280,4
2281,4
2282,4
2283,9
2284,4
2285,9
2286,4
2287,99
2288,99
2289,99
2290,99
2291,99
2292,4
2293,99
2294,3
2295,5
2296,99
2297,4
2298,4
2299,9
2300,4
2301,4
2302,9
2303,10
2304,9
2305,4
2306,4
2307,99
2308,4
2309,5
2310,99
2311,99
2312,99
2313,99
2314,99
2315,99
2316,99
2317,99
2318,9
2319,99
2320,99
2321,99
2322,99
2323,99
2324,99
2325,99
2326,99
2327,99
2328,99
2329,99
2330,99
2331,99
2332,10
2333,4
2334,99
2335,99
2336,99
2337,99
2338,99
2339,4
2340,99
2341,99
2342,99
2343,99
2344,99
2345,99
2346,99
2347,99
2348,99
2349,99
2350,99
2351,99
2352,99
2353,99
2354,99
2355,99
2356,4
2357,9
2358,99
2359,9
2360,4
2361,4
2362,4
2363,99
2364,99
2365,4
2366,4
2367,99
2368,99
2369,5
2370,99
2371,99
2372,9
2373,4
2374,4
2375,9
2376,4
2377,10
2378,4
2379,99
2380,99
2381,99
2382,3
2383,99
2384,99
2385,99
2386,99
2387,9
2388,4
2389,4
2390,9
2391,99
2392,99
2393,99
2394,99
2395,99
2396,99
2397,99
2398,99
2399,99
2400,99
2401,99
2402,99
2403,4
2404,9
2405,4
2406,9
2407,4
2408,99
2409,99
2410,99
2411,99
2412,9
2413,10
2414,10
2415,10
2416,9
2417,99
2418,5
2419,9
2420,10
2421,9
2422,9
2423,9
2424,4
2425,5
2426,1
2427,1
2428,99
2429,2
2430,4
2431,10
2432,4
2433,10
2434,4
2435,4
2436,4
2437,4
2438,10
2439,4
2440,4
2441,99
2442,10
2443,4
2444,3
2445,9
2446,99
2447,5
2448,5
2449,3
2450,4
2451,99
2452,9
2453,99
2454,5
2455,9
2456,4
2457,4
2458,9
2459,4
2460,99
2461,99
2462,9
2463,4
2464,4
2465,5
2466,9
2467,4
2468,9
2469,5
2470,5
2471,5
2472,15
2473,99
2474,9
2475,99
2476,5
2477,4
2478,99
2479,99
2480,4
2481,5
2482,5
2483,9
2484,5
2485,5
2486,99
2487,99
2488,9
2489,99
2490,5
2491,4
2492,4
2493,3
2494,99
2495,99
2496,99
2497,9
2498,9
2499,5
2500,9
2501,5
2502,5
2503,9
2504,99
2505,3
2506,9
2507,5
2508,4
2509,5
2510,5
2511,5
2512,5
2513,5
2514,99
2515,5
2516,5
2517,5
2518,99
2519,99
2520,99
2521,5
2522,3
2523,99
2524,99
2525,5
2526,7
2527,5
2528,99
2529,99
2530,4
2531,99
2532,99
2533,9
2534,1
2535,9
2536,9
2537,9
2538,99
2539,9
2540,9
2541,9
2542,9
2543,99
2544,99
2545,99
2546,9
2547,99
2548,99
2549,99
2550,9
2551,9
2552,9
2553,9
2554,9
2555,5
2556,99
2557,3
2558,4
2559,4
2560,99
2561,9
2562,4
2563,5
2564,5
2565,5
2566,9
2567,9
2568,99
2569,9
2570,99
2571,4
2572,9
2573,99
2574,99
2575,5
2576,5
2577,99
2578,99
2579,99
2580,99
2581,99
2582,5
2583,99
2584,5
2585,4
2586,9
2587,5
2588,5
2589,99
2590,99
2591,99
2592,99
2593,3
2594,5
2595,99
2596,99
2597,99
2598,99
2599,99
2600,99
2601,5
2602,5
2603,99
2604,5
2605,99
2606,5
2607,99
2608,99
2609,99
2610,5
2611,99
2612,99
2613,99
2614,99
2615,99
2616,99
2617,9
2618,5
2619,5
2620,5
2621,9
2622,9
2623,9
2624,5
2625,5
2626,9
2627,9
2628,9
2629,4
2630,5
2631,4
2632,9
2633,9
2634,9
2635,9
2636,9
2637,9
2638,9
2639,9
2640,9
2641,9
2642,4
2643,9
2644,9
2645,4
2646,4
2647,9
2648,4
2649,9
2650,9
2651,9
2652,9
2653,9
2654,9
2655,9
2656,9
2657,9
2658,9
2659,9
2660,9
2661,9
2662,9
2663,9
2664,9
2665,9
2666,9
2667,9
2668,9
2669,9
2670,9
2671,9
2672,99
2673,9
2674,9
2675,9
2676,9
2677,9
2678,9
2679,9
2680,9
2681,9
2682,9
2683,9
2684,9
2685,9
2686,9
2687,9
2688,9
2689,9
2690,9
2691,9
2692,9
2693,5
2694,9
2695,9
2696,4
2697,9
2698,9
2699,9
2700,9
2701,9
2702,9
2703,9
2704,9
2705,9
2706,9
2707,4
2708,4
2709,4
2710,4
2711,9
2712,5
2713,9
2714,9
2715,99
2716,5
2717,99
2718,5
2719,5
2720,99
2721,99
2722,99
2723,5
2724,9
2725,9
2726,5
2727,5
2728,99
2729,3
2730,9
2731,5
2732,4
2733,9
2734,9
2735,9
2736,9
2737,9
2738,9
2739,4
2740,4
2741,4
2742,5
2743,99
2744,99
2745,99
2746,99
2747,99
2748,9
2749,99
2750,99
2751,99
2752,99
2753,99
2754,99
2755,99
2756,99
2757,99
2758,1
2759,99
2760,99
2761,99
2762,99
2763,99
2764,99
2765,99
2766,99
2767,9
2768,99
2769,5
2770,5
2771,3
2772,99
2773,5
2774,3
2775,9
2776,9
2777,9
2778,9
2779,99
2780,4
2781,4
2782,9
2783,9
2784,9
2785,99
2786,5
2787,5
2788,5
2789,4
2790,5
2791,5
2792,4
2793,9
2794,5
2795,99
2796,99
2797,3
2798,5
2799,99
2800,5
2801,5
2802,4
2803,99
2804,99
2805,5
2806,99
2807,99
2808,5
2809,9
2810,99
2811,99
2812,7
2813,9
2814,99
2815,99
2816,4
2817,5
2818,99
2819,99
2820,99
2821,5
2822,99
2823,4
2824,4
2825,9
2826,9
2827,99
2828,4
2829,4
2830,5
2831,9
2832,5
2833,5
2834,5
2835,99
2836,99
2837,9
2838,8
2839,7
2840,99
2841,9
2842,99
2843,99
2844,99
2845,9
2846,9
2847,5
2848,7
2849,9
2850,9
2851,7
2852,3
2853,9
2854,5
2855,99
2856,5
2857,9
2858,9
2859,5
2860,99
2861,9
2862,9
2863,9
2864,5
2865,9
2866,9
2867,99
2868,99
2869,9
2870,9
2871,9
2872,9
2873,9
2874,9
2875,9
2876,9
2877,4
2878,4
2879,4
2880,9
2881,4
2882,4
2883,2
2884,4
2885,4
2886,9
2887,9
2888,9
2889,9
2890,9
2891,9
2892,9
2893,9
2894,9
2895,9
2896,9
2897,9
2898,9
2899,9
2900,9
2901,9
2902,9
2903,99
2904,99
2905,4
2906,2
2907,2
2908,9
2909,9
2910,9
2911,9
2912,9
2913,9
2914,9
2915,9
2916,9
2917,9
2918,9
2919,9
2920,9
2921,9
2922,9
2923,9
2924,9
2925,9
2926,9
2927,9
2928,9
2929,99
2930,99
2931,9
2932,9
2933,9
2934,9
2935,9
2936,9
2937,9
2938,9
2939,9
2940,9
2941,9
2942,9
2943,9
2944,9
2945,9
2946,9
2947,9
2948,9
2949,9
2950,9
2951,9
2952,9
2953,9
2954,9
2955,9
2956,9
2957,9
2958,9
2959,9
2960,9
2961,9
2962,9
2963,9
2964,9
2965,9
2966,9
2967,9
2968,9
2969,9
2970,9
2971,9
2972,9
2973,9
2974,9
2975,8
2976,99
2977,4
2978,4
2979,5
2980,99
2981,99
2982,4
2983,4
2984,99
2985,5
2986,5
2987,99
2988,99
2989,99
2990,99
2991,9
2992,9
2993,9
2994,9
2995,99
2996,9
2997,4
