id,label
395,99
396,0
397,99
398,99
399,99
400,99
401,99
402,5
403,99
404,5
405,99
406,99
407,5
408,99
409,6
410,99
411,99
412,99
413,5
414,99
415,9
416,5
417,99
418,99
419,1
420,8
421,99
422,99
423,1
424,1
425,99
426,99
427,99
428,99
429,99
430,99
431,99
432,99
433,99
434,99
435,5
436,99
437,99
438,99
439,99
440,99
441,5
442,99
443,5
444,99
445,99
446,11
447,99
448,99
449,99
450,99
451,5
452,99
453,99
454,99
455,99
456,99
457,5
458,7
459,99
460,9
461,99
462,99
463,99
464,0
465,9
466,99
467,99
468,5
469,99
470,99
471,99
472,99
473,99
474,99
475,99
476,99
477,99
478,5
479,99
480,99
481,6
482,99
483,99
484,99
485,99
486,99
487,99
488,99
489,5
490,99
491,99
492,14
493,99
494,1
495,6
496,99
497,7
498,99
499,99
500,99
501,99
502,99
503,99
504,99
505,99
506,99
507,99
508,99
509,99
510,99
511,5
512,99
513,3
514,99
515,5
516,3
517,3
518,99
519,8
520,5
521,99
522,3
523,3
524,99
525,99
526,99
527,3
528,99
529,99
530,99
531,99
532,99
533,99
534,99
535,3
536,99
537,99
538,3
539,99
540,3
541,1
542,3
543,99
544,99
545,5
546,99
547,5
548,3
549,99
550,3
551,99
552,99
553,5
554,1
555,99
556,99
557,99
558,99
559,3
560,3
561,99
562,7
563,99
564,7
565,99
566,99
567,99
568,3
569,99
570,99
571,3
572,7
573,99
574,99
575,5
576,99
577,99
578,99
579,99
580,99
581,99
582,99
583,99
584,99
585,3
586,99
587,99
588,99
589,99
590,99
591,99
592,99
593,3
594,99
595,5
596,99
597,99
598,3
599,3
600,7
601,7
602,99
603,99
604,99
605,99
606,99
607,0
608,7
609,1
610,3
611,3
612,99
613,3
614,5
615,3
616,99
617,99
618,3
619,99
620,3
621,8
622,99
623,99
624,99
625,3
626,99
627,99
628,99
629,99
630,99
631,99
632,99
633,99
634,5
635,13
636,3
637,99
638,99
639,99
640,99
641,99
642,5
643,5
644,3
645,99
646,99
647,99
648,99
649,7
650,99
651,99
652,99
653,99
654,99
655,99
656,99
657,99
658,5
659,99
660,99
661,3
662,99
663,99
664,99
665,99
666,99
667,99
668,99
669,7
670,99
671,99
672,99
673,99
674,99
675,99
676,99
677,99
678,99
679,1
680,99
681,3
682,99
683,99
684,99
685,99
686,99
687,5
688,99
689,99
690,99
691,99
692,99
693,14
694,99
695,1
696,99
697,99
698,99
699,99
700,99
701,99
702,99
703,99
704,99
705,99
706,99
707,99
708,7
709,99
710,99
711,99
712,5
713,99
714,99
715,99
716,99
717,99
718,1
719,1
720,99
721,99
722,99
723,5
724,5
725,99
726,1
727,99
728,5
729,99
730,99
731,99
732,99
733,99
734,99
735,99
736,99
737,14
738,99
739,99
740,99
741,1
742,3
743,99
744,3
745,99
746,99
747,99
748,99
749,99
750,99
751,99
752,99
753,99
754,99
755,1
756,99
757,7
758,99
759,7
760,99
761,99
762,99
763,99
764,5
765,99
766,99
767,3
768,99
769,99
770,99
771,3
772,99
773,99
774,99
775,99
776,99
777,5
778,99
779,99
780,99
781,99
782,99
783,99
784,3
785,14
786,99
787,99
788,99
789,99
790,99
791,99
792,5
793,99
794,99
795,99
796,1
797,99
798,99
799,7
800,99
801,99
802,99
803,99
804,14
805,99
806,99
807,99
808,99
809,99
810,99
811,99
812,99
813,5
814,7
815,99
816,99
817,99
818,9
819,99
820,99
821,99
822,1
823,99
824,5
825,99
826,99
827,99
828,99
829,5
830,99
831,99
832,99
833,99
834,16
835,3
836,5
837,5
838,99
839,5
840,99
841,99
842,5
843,99
844,99
845,99
846,99
847,99
848,99
849,14
850,99
851,99
852,99
853,99
854,99
855,6
856,99
857,7
858,16
859,99
860,5
861,99
862,99
863,99
864,99
865,99
866,99
867,9
868,99
869,3
870,99
871,99
872,99
873,99
874,99
875,3
876,99
877,99
878,99
879,3
880,99
881,5
882,99
883,99
884,99
885,5
886,99
887,99
888,13
889,99
890,99
891,3
892,14
893,5
894,5
895,99
896,7
897,99
898,5
899,99
900,99
901,5
902,7
903,99
904,1
905,99
906,3
907,99
908,5
909,99
910,99
911,99
912,14
913,5
914,5
915,99
916,5
917,1
918,99
919,99
920,5
921,13
922,11
923,99
924,99
925,99
926,6
927,3
928,9
929,99
930,99
931,99
932,99
933,99
934,99
935,5
936,99
937,99
938,99
939,3
940,99
941,99
942,99
943,99
944,99
945,5
946,99
947,3
948,1
949,99
950,99
951,5
952,99
953,7
954,5
955,5
956,3
957,99
958,1
959,5
960,99
961,99
962,99
963,99
964,5
965,99
966,99
967,5
968,99
969,1
970,99
971,99
972,99
973,5
974,99
975,5
976,12
977,99
978,99
979,99
980,99
981,3
982,99
983,99
984,5
985,1
986,5
987,99
988,1
989,6
990,5
991,99
992,99
993,99
994,1
995,99
996,13
997,5
998,99
999,99
1000,99
1001,5
1002,5
1003,5
1004,5
1005,99
1006,99
1007,99
1008,99
1009,99
1010,99
1011,99
1012,99
1013,99
1014,5
1015,99
1016,99
1017,99
1018,5
1019,5
1020,99
1021,99
1022,99
1023,7
1024,99
1025,99
1026,5
1027,99
1028,99
1029,99
1030,5
1031,99
1032,99
1033,99
1034,99
1035,99
1036,99
1037,99
1038,5
1039,99
1040,99
1041,99
1042,99
1043,99
1044,99
1045,99
1046,99
1047,99
1048,99
1049,5
1050,13
1051,14
1052,99
1053,99
1054,99
1055,99
1056,99
1057,99
1058,99
1059,99
1060,99
1061,99
1062,0
1063,99
1064,99
1065,99
1066,99
1067,99
1068,99
1069,5
1070,99
1071,99
1072,99
1073,5
1074,99
1075,99
1076,12
1077,99
1078,99
1079,99
1080,99
1081,99
1082,5
1083,99
1084,99
1085,5
1086,99
1087,3
1088,5
1089,5
1090,99
1091,5
1092,99
1093,99
1094,99
1095,99
1096,99
1097,99
1098,3
1099,99
1100,99
1101,99
1102,99
1103,99
1104,99
1105,99
1106,99
1107,99
1108,5
1109,99
1110,99
1111,6
1112,99
1113,5
1114,99
1115,99
1116,5
1117,9
1118,99
1119,6
1120,3
1121,99
1122,99
1123,99
1124,5
1125,99
1126,99
1127,5
1128,99
1129,99
1130,99
1131,99
1132,5
1133,0
1134,5
1135,99
1136,14
1137,99
1138,5
1139,3
1140,99
1141,99
1142,99
1143,99
1144,1
1145,99
1146,99
1147,99
1148,99
1149,99
1150,99
1151,99
1152,99
1153,99
1154,99
1155,99
1156,5
1157,99
1158,99
1159,99
1160,5
1161,99
1162,5
1163,99
1164,99
1165,5
1166,99
1167,99
1168,99
1169,1
1170,99
1171,99
1172,99
1173,99
1174,5
1175,7
1176,99
1177,5
1178,99
1179,99
1180,99
1181,5
1182,99
1183,99
1184,99
1185,5
1186,99
1187,9
1188,99
1189,9
1190,5
1191,99
1192,99
1193,5
1194,99
1195,99
1196,1
1197,99
1198,99
1199,5
1200,99
1201,0
1202,99
1203,99
1204,3
1205,14
1206,5
1207,99
1208,99
1209,99
1210,3
1211,99
1212,99
1213,5
1214,99
1215,5
1216,99
1217,99
1218,99
1219,5
1220,5
1221,99
1222,99
1223,99
1224,99
1225,99
1226,5
1227,99
1228,99
1229,99
1230,99
1231,99
1232,7
1233,99
1234,9
1235,99
1236,99
1237,99
1238,99
1239,99
1240,5
1241,99
1242,99
1243,99
1244,99
1245,99
1246,99
1247,99
1248,99
1249,5
1250,99
1251,99
1252,9
1253,99
1254,99
1255,99
1256,99
1257,5
1258,99
1259,99
1260,99
1261,99
1262,7
1263,99
1264,99
1265,6
1266,6
1267,8
1268,7
1269,3
1270,1
1271,99
1272,99
1273,99
1274,99
1275,99
1276,99
1277,99
1278,99
1279,99
1280,99
1281,99
1282,5
1283,99
1284,9
1285,99
1286,99
1287,99
1288,99
1289,99
1290,99
1291,99
1292,99
1293,5
1294,99
1295,99
1296,99
1297,99
1298,99
1299,99
1300,5
1301,99
1302,99
1303,99
1304,99
1305,99
1306,99
1307,5
1308,5
1309,99
1310,99
1311,1
1312,5
1313,99
1314,99
1315,5
1316,99
1317,99
1318,99
1319,5
1320,99
1321,5
1322,3
1323,99
1324,99
1325,5
1326,14
1327,99
1328,1
1329,99
1330,99
1331,99
1332,99
1333,99
1334,99
1335,99
1336,5
1337,99
1338,99
1339,99
1340,99
1341,8
1342,99
1343,99
1344,5
1345,5
1346,5
1347,99
1348,99
1349,99
1350,99
1351,5
1352,99
1353,99
1354,99
1355,99
1356,99
1357,5
1358,5
1359,7
1360,99
1361,99
1362,99
1363,99
1364,99
1365,99
1366,99
1367,99
1368,99
1369,1
1370,99
1371,1
1372,99
1373,99
1374,99
1375,99
1376,99
1377,9
1378,99
1379,99
1380,99
1381,99
1382,99
1383,5
1384,99
1385,5
1386,99
1387,99
1388,3
1389,99
1390,99
1391,99
1392,99
1393,99
1394,99
1395,99
1396,99
1397,99
1398,99
1399,99
1400,99
1401,99
1402,99
1403,5
1404,99
1405,3
1406,99
1407,99
1408,9
1409,99
1410,99
1411,99
1412,7
1413,99
1414,99
1415,5
1416,99
1417,99
1418,13
1419,99
1420,5
1421,99
1422,5
1423,99
1424,99
1425,99
1426,99
1427,99
1428,99
1429,5
1430,99
1431,99
1432,99
1433,13
1434,99
1435,99
1436,3
1437,5
1438,99
1439,99
1440,99
1441,99
1442,99
1443,99
1444,99
1445,9
1446,99
1447,99
1448,99
1449,99
1450,5
1451,5
1452,99
1453,1
1454,99
1455,99
1456,99
1457,99
1458,1
1459,99
1460,5
1461,5
1462,99
1463,99
1464,99
1465,99
1466,99
1467,7
1468,99
1469,99
1470,99
1471,99
1472,99
1473,1
1474,99
1475,99
1476,5
1477,99
1478,99
1479,99
1480,99
1481,99
1482,99
1483,99
1484,99
1485,5
1486,99
1487,99
1488,1
1489,99
1490,5
1491,99
1492,99
1493,99
1494,99
1495,5
1496,99
1497,99
1498,99
1499,99
1500,99
1501,99
1502,99
1503,5
1504,99
1505,1
1506,5
1507,5
1508,99
1509,5
1510,99
1511,99
1512,5
1513,13
1514,99
1515,99
1516,99
1517,5
1518,99
1519,5
1520,99
1521,99
1522,99
1523,99
1524,99
1525,99
1526,5
1527,99
1528,99
1529,5
1530,99
1531,99
1532,99
1533,99
1534,99
1535,5
1536,14
1537,5
1538,99
1539,99
1540,99
1541,99
1542,5
1543,99
1544,99
1545,99
1546,99
1547,99
1548,5
1549,99
1550,99
1551,3
1552,5
1553,99
1554,99
1555,99
1556,5
1557,99
1558,99
1559,99
1560,6
1561,99
1562,99
1563,13
1564,99
1565,99
1566,99
1567,5
1568,99
1569,14
1570,99
1571,99
1572,5
1573,5
1574,99
1575,99
1576,1
1577,99
1578,99
1579,1
1580,5
1581,99
1582,99
1583,99
1584,5
1585,99
1586,99
1587,5
1588,99
1589,5
1590,5
1591,99
1592,5
1593,5
1594,5
1595,13
1596,99
1597,99
1598,99
1599,99
1600,99
1601,99
1602,13
1603,9
1604,13
1605,99
1606,99
1607,99
1608,99
1609,5
1610,99
1611,99
1612,99
1613,99
1614,99
1615,99
1616,99
1617,5
1618,99
1619,99
1620,99
1621,99
1622,99
1623,3
1624,99
1625,5
1626,99
1627,16
1628,99
1629,99
1630,99
1631,99
1632,99
1633,99
1634,99
1635,99
1636,99
1637,5
1638,99
1639,3
1640,99
1641,1
1642,5
1643,99
1644,1
1645,99
1646,99
1647,99
1648,99
1649,99
1650,99
1651,5
1652,1
1653,99
1654,99
1655,99
1656,5
1657,99
1658,99
1659,1
1660,99
1661,5
1662,99
1663,99
1664,99
1665,99
1666,5
1667,99
1668,99
1669,99
1670,99
1671,1
1672,99
1673,99
1674,99
1675,99
1676,99
1677,99
1678,99
1679,99
1680,1
1681,5
1682,3
1683,99
1684,99
1685,1
1686,99
1687,99
1688,99
1689,99
1690,99
1691,99
1692,99
1693,99
1694,99
1695,99
1696,99
1697,99
1698,99
1699,99
1700,99
1701,99
1702,99
1703,99
1704,99
1705,99
1706,99
1707,99
1708,5
1709,3
1710,99
1711,99
1712,99
1713,1
1714,99
1715,99
1716,1
1717,99
1718,99
1719,99
1720,99
1721,99
1722,99
1723,99
1724,99
1725,99
1726,99
1727,99
1728,5
1729,99
1730,99
1731,5
1732,99
1733,99
1734,99
1735,99
1736,3
1737,99
1738,5
1739,6
1740,99
1741,99
1742,99
1743,5
1744,99
1745,99
1746,99
1747,99
1748,99
1749,99
1750,5
1751,99
1752,99
1753,99
1754,5
1755,99
1756,3
1757,99
1758,99
1759,99
1760,3
1761,99
1762,99
1763,99
1764,99
1765,99
1766,99
1767,99
1768,99
1769,99
1770,99
1771,99
1772,99
1773,99
1774,99
1775,6
1776,99
1777,99
1778,14
1779,99
1780,99
1781,99
1782,99
1783,5
1784,99
1785,1
1786,3
1787,99
1788,3
1789,99
1790,99
1791,99
1792,99
1793,9
1794,99
1795,3
1796,99
1797,99
1798,6
1799,99
1800,99
1801,99
1802,14
1803,99
1804,99
1805,99
1806,99
1807,99
1808,99
1809,99
1810,5
1811,3
1812,99
1813,99
1814,99
1815,99
1816,5
1817,99
1818,7
1819,99
1820,99
1821,99
1822,99
1823,99
1824,99
1825,99
1826,99
1827,99
1828,99
1829,5
1830,99
1831,99
1832,5
1833,99
1834,99
1835,5
1836,99
1837,99
1838,99
1839,99
1840,99
1841,99
1842,99
1843,99
1844,99
1845,99
1846,99
1847,14
1848,99
1849,99
1850,99
1851,99
1852,99
1853,99
1854,99
1855,5
1856,99
1857,1
1858,99
1859,99
1860,99
1861,99
1862,99
1863,99
1864,5
1865,99
1866,3
1867,99
1868,5
1869,99
1870,99
1871,5
1872,99
1873,99
1874,0
1875,5
1876,99
1877,99
1878,99
1879,5
1880,99
1881,99
1882,99
1883,1
1884,99
1885,14
1886,5
1887,99
1888,99
1889,99
1890,99
1891,99
1892,99
1893,99
1894,99
1895,99
1896,5
1897,5
1898,99
1899,3
1900,13
1901,99
1902,99
1903,5
1904,99
1905,99
1906,99
1907,99
1908,99
1909,13
1910,99
1911,14
1912,99
1913,99
1914,99
1915,99
1916,99
1917,99
1918,5
1919,99
1920,99
1921,99
1922,3
1923,99
1924,99
1925,99
1926,99
1927,99
1928,99
1929,99
1930,13
1931,99
1932,99
1933,99
1934,99
1935,99
1936,99
1937,99
1938,13
1939,99
1940,6
1941,99
1942,3
1943,5
1944,99
1945,99
1946,5
1947,99
1948,5
1949,99
1950,99
1951,99
1952,99
1953,3
1954,99
1955,99
1956,99
1957,99
1958,5
1959,3
1960,99
1961,99
1962,99
1963,99
1964,99
1965,99
1966,5
1967,99
1968,99
1969,99
1970,99
1971,99
1972,99
1973,99
1974,99
1975,3
1976,5
1977,99
1978,5
1979,99
1980,99
1981,99
1982,14
1983,99
1984,99
1985,99
1986,99
1987,99
1988,99
1989,99
1990,1
1991,99
1992,99
1993,99
1994,99
1995,9
1996,99
1997,99
1998,99
1999,99
2000,99
2001,99
2002,99
2003,12
2004,99
2005,3
2006,99
2007,1
2008,99
2009,99
2010,99
2011,99
2012,5
2013,99
2014,99
2015,99
2016,5
2017,3
2018,99
2019,99
2020,99
2021,99
2022,99
2023,99
2024,1
2025,99
2026,99
2027,99
2028,5
2029,99
2030,99
2031,99
2032,99
2033,99
2034,14
2035,5
2036,99
2037,99
2038,99
2039,99
2040,99
2041,99
2042,99
2043,99
2044,5
2045,99
2046,99
2047,99
2048,99
2049,5
2050,99
2051,99
2052,99
2053,99
2054,99
2055,99
2056,1
2057,3
2058,99
2059,99
2060,5
2061,5
2062,99
2063,99
2064,8
2065,99
2066,99
2067,99
2068,99
2069,99
2070,99
2071,99
2072,99
2073,99
2074,99
2075,99
2076,99
2077,99
2078,99
2079,99
2080,99
2081,12
2082,3
2083,99
2084,8
2085,99
2086,99
2087,99
2088,99
2089,7
2090,99
2091,99
2092,5
2093,99
2094,99
2095,5
2096,99
2097,99
2098,99
2099,99
2100,3
2101,99
2102,99
2103,99
2104,99
2105,99
2106,99
2107,5
2108,99
2109,99
2110,99
2111,5
2112,7
2113,99
2114,99
2115,99
2116,5
2117,99
2118,99
2119,8
2120,99
2121,99
2122,99
2123,99
2124,99
2125,99
2126,99
2127,99
2128,99
2129,99
2130,99
2131,99
2132,99
2133,99
2134,99
2135,99
2136,3
2137,99
2138,99
2139,99
2140,3
2141,99
2142,99
2143,99
2144,99
2145,99
2146,99
2147,99
2148,5
2149,3
2150,99
2151,99
2152,99
2153,99
2154,99
2155,99
2156,99
2157,99
2158,0
2159,99
2160,3
2161,99
2162,99
2163,0
2164,99
2165,99
2166,3
2167,99
2168,99
2169,5
2170,99
2171,99
2172,99
2173,99
2174,1
2175,99
2176,9
2177,99
2178,5
2179,99
2180,99
2181,99
2182,99
2183,99
2184,99
2185,99
2186,9
2187,7
2188,13
2189,99
2190,9
2191,99
2192,99
2193,5
2194,5
2195,99
2196,99
2197,99
2198,3
2199,99
2200,99
2201,99
2202,99
2203,99
2204,99
2205,99
2206,14
2207,99
2208,11
2209,99
2210,99
2211,12
2212,99
2213,99
2214,99
2215,99
2216,5
2217,99
2218,99
2219,99
2220,99
2221,3
2222,99
2223,11
2224,99
2225,99
2226,9
2227,3
2228,99
2229,99
2230,5
2231,99
2232,5
2233,99
2234,99
2235,99
2236,99
2237,3
2238,99
2239,5
2240,99
2241,99
2242,5
2243,5
2244,8
2245,99
2246,99
2247,99
2248,99
2249,99
2250,99
2251,99
2252,99
2253,99
2254,99
2255,99
2256,99
2257,99
2258,99
2259,99
2260,99
2261,99
2262,99
2263,3
2264,12
2265,99
2266,99
2267,99
2268,99
2269,99
2270,99
2271,99
2272,99
2273,99
2274,99
2275,99
2276,9
2277,99
2278,99
2279,8
2280,99
2281,99
2282,99
2283,99
2284,99
2285,14
2286,99
2287,99
2288,99
2289,99
2290,99
2291,99
2292,99
2293,14
2294,99
2295,9
2296,99
2297,99
2298,99
2299,99
2300,99
2301,99
2302,5
2303,99
2304,99
2305,99
2306,9
2307,99
2308,99
2309,99
2310,99
2311,99
2312,99
2313,99
2314,99
2315,99
2316,99
2317,9
2318,99
2319,99
2320,99
2321,99
2322,99
2323,99
2324,99
2325,99
2326,1
2327,99
2328,99
2329,99
2330,14
2331,99
2332,99
2333,99
2334,99
2335,99
2336,13
2337,99
2338,99
2339,13
2340,5
2341,99
2342,4
2343,99
2344,99
2345,12
2346,14
2347,99
2348,99
2349,99
2350,99
2351,99
2352,99
2353,99
2354,99
2355,99
2356,99
2357,99
2358,99
2359,99
2360,13
2361,9
2362,5
2363,99
2364,5
2365,9
2366,99
2367,99
2368,99
2369,3
2370,5
2371,99
2372,99
2373,99
2374,99
2375,99
2376,99
2377,12
2378,3
2379,99
2380,99
2381,99
2382,99
2383,99
2384,99
2385,13
2386,99
2387,99
2388,5
2389,99
2390,6
2391,14
2392,5
2393,99
2394,5
2395,99
2396,99
2397,99
2398,99
2399,12
2400,99
2401,99
2402,99
2403,99
2404,3
2405,99
2406,1
2407,99
2408,99
2409,99
2410,16
2411,99
2412,9
2413,99
2414,99
2415,99
2416,5
2417,99
2418,99
2419,99
2420,99
2421,99
2422,99
2423,99
2424,99
2425,99
2426,99
2427,1
2428,99
2429,99
2430,99
2431,99
2432,99
2433,5
2434,3
2435,99
2436,99
2437,99
2438,99
2439,3
2440,4
2441,99
2442,99
2443,5
2444,9
2445,3
2446,99
2447,99
2448,5
2449,99
2450,99
2451,99
2452,99
2453,6
2454,99
2455,99
2456,99
2457,99
2458,99
2459,99
2460,99
2461,3
2462,99
2463,99
2464,3
2465,99
2466,99
2467,99
2468,99
2469,99
2470,99
2471,3
2472,99
2473,99
2474,99
2475,99
2476,3
2477,99
2478,3
2479,99
2480,8
2481,99
2482,99
2483,1
2484,99
2485,5
2486,99
2487,3
2488,5
2489,5
2490,99
2491,7
2492,3
2493,99
2494,1
2495,99
2496,99
2497,99
2498,99
2499,99
2500,8
2501,3
2502,99
2503,99
2504,3
2505,99
2506,99
2507,99
2508,99
2509,3
2510,99
2511,99
2512,99
2513,99
2514,1
2515,3
2516,99
2517,99
2518,99
2519,5
2520,99
2521,99
2522,99
2523,13
2524,99
2525,99
2526,99
2527,3
2528,99
2529,3
2530,8
2531,99
2532,13
2533,5
2534,12
2535,99
2536,99
2537,99
2538,99
2539,99
2540,99
2541,99
2542,99
2543,5
2544,99
2545,99
2546,99
2547,99
2548,99
2549,99
2550,5
2551,99
2552,99
2553,99
2554,99
2555,99
2556,99
2557,99
2558,99
2559,99
2560,99
2561,99
2562,99
2563,99
2564,8
2565,5
2566,99
2567,99
2568,99
2569,5
2570,99
2571,99
2572,5
2573,1
2574,99
2575,99
2576,99
2577,3
2578,99
2579,99
2580,14
2581,99
2582,99
2583,99
2584,99
2585,99
2586,99
2587,6
2588,5
2589,99
2590,99
2591,99
2592,99
2593,99
2594,99
2595,99
2596,99
2597,5
2598,99
2599,3
2600,99
2601,99
2602,5
2603,99
2604,5
2605,5
2606,99
2607,99
2608,99
2609,99
2610,99
2611,99
2612,14
2613,99
2614,99
2615,99
2616,99
2617,5
2618,99
2619,99
2620,99
2621,99
2622,5
2623,3
2624,99
2625,99
2626,5
2627,5
2628,99
2629,5
2630,99
2631,99
2632,99
2633,99
2634,99
2635,99
2636,99
2637,3
2638,99
2639,99
2640,99
2641,99
2642,99
2643,5
2644,99
2645,99
2646,5
2647,99
2648,99
2649,99
2650,99
2651,99
2652,99
2653,99
2654,5
2655,99
2656,99
2657,99
2658,99
2659,99
2660,99
2661,99
2662,99
2663,99
2664,5
2665,16
2666,99
2667,99
2668,99
2669,5
2670,16
2671,99
2672,99
2673,99
2674,5
2675,99
2676,99
2677,99
2678,99
2679,99
2680,99
2681,99
2682,99
2683,16
2684,5
2685,99
2686,99
2687,9
2688,99
2689,99
2690,99
2691,5
2692,99
2693,99
2694,99
2695,99
2696,99
2697,99
2698,99
2699,5
2700,99
2701,3
2702,99
2703,5
2704,99
2705,5
2706,99
2707,99
2708,99
2709,5
2710,99
2711,99
2712,5
2713,99
2714,99
2715,3
2716,99
2717,3
2718,99
2719,99
2720,13
2721,99
2722,99
2723,99
2724,99
2725,99
2726,5
2727,5
2728,5
2729,99
2730,99
2731,99
2732,99
2733,99
2734,99
2735,1
2736,99
2737,99
2738,99
2739,99
2740,99
2741,99
2742,3
2743,99
2744,99
2745,5
2746,99
2747,99
2748,99
2749,99
2750,99
2751,99
2752,99
2753,99
2754,99
2755,99
2756,5
2757,99
2758,99
2759,99
2760,99
2761,99
2762,1
2763,5
2764,16
2765,9
2766,99
2767,99
2768,99
2769,5
2770,99
2771,99
2772,99
2773,16
2774,99
2775,99
2776,99
2777,99
2778,99
2779,99
2780,99
2781,99
2782,99
2783,99
2784,99
2785,99
2786,13
2787,99
2788,3
2789,99
2790,99
2791,99
2792,99
2793,99
2794,5
2795,99
2796,99
2797,6
2798,99
2799,5
2800,5
2801,99
2802,99
2803,99
2804,99
2805,99
2806,99
2807,99
2808,99
2809,99
2810,99
2811,99
2812,99
2813,99
2814,5
2815,99
2816,99
2817,99
2818,99
2819,99
2820,5
2821,99
2822,99
2823,99
2824,99
2825,99
2826,99
2827,5
2828,99
2829,99
2830,99
2831,5
2832,0
2833,99
2834,99
2835,99
2836,3
2837,99
2838,99
2839,99
2840,99
2841,99
2842,99
2843,99
2844,99
2845,99
2846,99
2847,99
2848,99
2849,1
2850,99
2851,99
2852,99
2853,99
2854,99
2855,99
2856,99
2857,99
2858,3
2859,99
2860,99
2861,99
2862,99
2863,3
2864,99
2865,99
2866,99
2867,5
2868,99
2869,3
2870,99
2871,99
2872,1
2873,99
2874,99
2875,99
2876,99
2877,5
2878,99
2879,6
2880,3
2881,99
2882,99
2883,99
2884,5
2885,99
2886,99
2887,99
2888,5
2889,99
2890,99
2891,99
2892,5
2893,12
2894,9
2895,99
2896,99
2897,99
2898,99
2899,99
2900,99
2901,99
2902,99
2903,99
2904,99
2905,5
2906,99
2907,5
2908,99
2909,99
2910,99
2911,99
2912,99
2913,99
2914,5
2915,5
2916,99
2917,99
2918,99
2919,5
2920,99
2921,99
2922,99
2923,99
2924,5
2925,5
2926,99
2927,99
2928,5
2929,5
2930,99
2931,99
2932,99
2933,5
2934,5
2935,99
2936,99
2937,99
2938,99
2939,99
2940,99
2941,99
2942,99
2943,99
2944,99
2945,1
2946,99
2947,1
2948,99
2949,5
2950,99
2951,99
2952,99
2953,1
2954,99
2955,99
2956,99
2957,99
2958,5
2959,99
2960,5
2961,5
2962,99
2963,5
2964,99
2965,99
2966,1
2967,99
2968,99
2969,99
2970,5
2971,9
2972,99
2973,99
2974,99
2975,99
2976,99
2977,1
2978,99
2979,99
2980,99
2981,99
2982,99
2983,99
2984,5
2985,99
2986,99
2987,99
2988,99
2989,7
2990,99
2991,5
2992,99
2993,1
2994,5
2995,99
2996,5
2997,99
